GEOID10,NAMELSAD10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,DP0010001,DP0020001,DP0020002,DP0020003,DP0080001,DP0080002,DP0080003,DP0080004,DP0080005,DP0080006,DP0080007,DP0080008,DP0080009,DP0080010,DP0080011,DP0080012,DP0080013,DP0080014,DP0080015,DP0080016,DP0080017,DP0080018,DP0080019,DP0080020,DP0080021,DP0080022,DP0080023,DP0080024,DP0120015,DP0120016,DP0120017,DP0120018,DP0120019,DP0120020,DP0160001
17031221400,Census Tract 2214,355032.0,0.0,+41.9208013,-087.6945320,3020,30.7,30.9,30.4,3020,2927,1855,77,25,83,13,15,16,4,22,2,11,1,1,0,0,0,886,93,12,7,17,41,0,0,0,0,0,0,2.57
17031221500,Census Tract 2215,304903.0,0.0,+41.9216468,-087.6899513,2829,33.5,32.9,34.3,2829,2733,1827,211,17,95,6,8,25,4,41,1,10,10,6,1,3,0,573,96,13,19,10,38,0,0,0,0,0,0,2.04
17031221600,Census Tract 2216,327911.0,0.0,+41.9212499,-087.6850967,2969,30.9,31.2,30.7,2969,2883,2433,70,5,123,22,12,42,11,19,7,10,0,0,0,0,0,252,86,1,31,11,24,0,0,0,0,0,0,2.09
17031160700,Census Tract 1607,794348.0,0.0,+41.9504190,-087.7019833,5893,35.2,33.8,36.7,5893,5619,3351,213,34,571,29,20,400,15,19,16,72,8,1,6,0,1,1442,274,13,52,34,132,152,53,99,12,12,0,2.62
17031160800,Census Tract 1608,657623.0,0.0,+41.9502131,-087.7128146,5148,32.4,32.1,32.7,5148,4866,2876,177,26,339,42,15,235,5,13,1,28,0,0,0,0,0,1448,282,35,38,39,107,0,0,0,0,0,0,2.83
17031160900,Census Tract 1609,657737.0,0.0,+41.9500821,-087.7226082,2405,38.6,38.2,39.0,2405,2312,1808,81,23,137,11,18,55,8,6,5,34,0,0,0,0,0,263,93,5,18,9,44,0,0,0,4,0,4,2.4
17031161000,Census Tract 1610,426504.0,0.0,+41.9499766,-087.7306829,1707,36.5,36.7,36.3,1707,1632,1362,63,8,47,4,8,16,4,8,0,7,0,0,0,0,0,152,75,13,15,10,27,0,0,0,2,2,0,2.18
17031161100,Census Tract 1611,576345.0,0.0,+41.9498771,-087.7381512,1861,38.0,39.1,37.2,1861,1792,1486,86,14,110,24,12,35,4,21,6,8,0,0,0,0,0,96,69,3,19,13,17,0,0,0,2,1,1,2.3
17031161200,Census Tract 1612,517849.0,0.0,+41.9425489,-087.7385701,2930,33.4,33.9,32.9,2930,2789,1681,55,60,203,30,6,106,4,13,22,22,1,1,0,0,0,789,141,4,14,17,60,0,0,0,0,0,0,3.08
17031161300,Census Tract 1613,497599.0,0.0,+41.9426994,-087.7310023,4117,33.9,33.0,35.1,4117,3948,2639,139,26,143,19,7,97,3,6,1,10,6,0,6,0,0,995,169,27,14,36,59,47,19,28,0,0,0,2.71
17031330100,Census Tract 3301,2793980.0,828956.0,+41.8593528,-087.6154702,16735,33.8,33.7,34.0,16735,16267,9110,4406,23,2420,679,691,345,53,337,41,274,7,1,4,0,2,301,468,22,169,87,33,155,56,99,152,116,36,1.68
17031330200,Census Tract 3302,790507.0,0.0,+41.8613412,-087.6305354,3806,38.9,39.2,38.6,3806,3701,1652,1252,2,749,89,491,67,17,27,8,50,0,0,0,0,0,46,105,4,46,11,12,0,0,0,0,0,0,2.09
17031816300,Census Tract 8163,923659.0,0.0,+41.9042486,-087.8577131,4800,32.1,31.4,32.9,4800,4658,2832,133,30,105,4,13,35,3,1,20,29,0,0,0,0,0,1558,142,6,9,14,86,0,0,0,0,0,0,3.14
17031816401,Census Tract 8164.01,659142.0,0.0,+41.8955765,-087.8603346,5142,28.3,28.6,28.0,5142,4941,2921,159,21,65,2,7,28,1,7,7,13,1,0,1,0,0,1774,201,3,0,19,160,0,0,0,25,19,6,3.7
17031816402,Census Tract 8164.02,1029655.0,0.0,+41.8943837,-087.8509820,4404,29.1,28.5,29.9,4404,4286,2459,243,15,20,6,1,11,0,0,1,1,4,0,4,0,0,1545,118,2,3,13,73,0,0,0,4,0,4,3.51
17031816500,Census Tract 8165,3487583.0,0.0,+41.8962808,-087.8935603,4438,30.7,30.2,31.2,4438,4289,2370,174,15,42,4,0,13,2,0,23,0,0,0,0,0,0,1688,149,11,2,12,103,0,0,0,23,8,15,3.29
17031816600,Census Tract 8166,869796.0,0.0,+41.9032165,-087.8808405,4828,28.0,27.9,28.2,4828,4662,2196,98,57,105,37,5,39,1,1,4,18,8,0,8,0,0,2198,166,13,9,8,119,0,0,0,0,0,0,4.02
17031816700,Census Tract 8167,1132636.0,0.0,+41.9045738,-087.8963813,2809,31.9,31.6,32.2,2809,2706,1605,120,21,73,14,8,29,3,3,15,1,1,0,0,0,1,886,103,0,3,11,83,0,0,0,0,0,0,3.43
17031816800,Census Tract 8168,4749634.0,0.0,+41.8914746,-087.9118633,5368,39.7,37.9,41.3,5368,5209,2630,1640,33,204,87,8,89,1,1,6,12,1,1,0,0,0,701,159,8,16,52,39,0,0,0,19,12,7,2.75
17031222200,Census Tract 2222,231073.0,0.0,+41.9159095,-087.6838262,1912,31.3,32.0,30.8,1912,1860,1622,47,8,110,43,25,9,3,18,4,8,0,0,0,0,0,73,52,5,12,12,11,0,0,0,18,16,2,2.12
17031222500,Census Tract 2225,158414.0,0.0,+41.9157075,-087.6995964,1410,30.0,29.9,30.0,1410,1350,720,128,15,18,1,3,5,1,4,1,3,0,0,0,0,0,469,60,1,1,9,38,0,0,0,36,18,18,2.87
17031222600,Census Tract 2226,160603.0,0.0,+41.9156388,-087.7044797,1602,31.2,31.8,30.7,1602,1514,906,199,25,22,5,1,6,1,5,3,1,0,0,0,0,0,362,88,5,12,17,36,0,0,0,0,0,0,2.32
17031222700,Census Tract 2227,226174.0,0.0,+41.9154908,-087.7101914,2235,29.9,30.0,29.7,2235,2144,1154,344,12,15,4,1,8,1,1,0,0,0,0,0,0,0,619,91,3,6,16,35,8,7,1,18,14,4,2.85
17031222800,Census Tract 2228,111384.0,0.0,+41.9154349,-087.7150953,1074,28.0,27.4,29.2,1074,1021,415,141,15,4,1,0,0,1,2,0,0,0,0,0,0,0,446,53,1,3,13,17,0,0,0,0,0,0,3.22
17031222900,Census Tract 2229,218387.0,0.0,+41.9155644,-087.7200744,1244,27.9,27.1,28.5,1244,1163,504,101,15,15,13,0,1,0,0,0,1,0,0,0,0,0,528,81,5,0,7,46,0,0,0,0,0,0,3.56
17031230100,Census Tract 2301,164480.0,0.0,+41.9120286,-087.7043681,1623,29.3,28.8,30.0,1623,1547,734,285,10,24,9,4,4,2,3,0,2,1,0,0,0,1,493,76,4,7,14,24,0,0,0,0,0,0,2.71
17031230200,Census Tract 2302,210188.0,0.0,+41.9118821,-087.7100949,2107,29.1,28.8,29.5,2107,2030,946,266,18,12,1,4,5,1,1,0,0,2,0,1,0,1,786,77,5,0,16,34,0,0,0,48,29,19,3.49
17031230300,Census Tract 2303,104634.0,0.0,+41.9118173,-087.7149889,1024,25.9,25.8,26.3,1024,984,397,90,4,8,2,0,3,3,0,0,0,0,0,0,0,0,485,40,0,1,12,26,0,0,0,0,0,0,3.72
17031230400,Census Tract 2304,334575.0,0.0,+41.9118320,-087.7215397,2609,29.0,28.3,29.5,2609,2444,1227,164,42,15,0,2,6,6,0,0,1,1,1,0,0,0,995,165,0,4,24,85,0,0,0,0,0,0,3.67
17031170100,Census Tract 1701,1014634.0,0.0,+41.9558596,-087.7948168,1752,59.0,52.2,63.3,1752,1734,1557,61,1,80,10,7,37,5,10,2,9,0,0,0,0,0,35,18,2,5,3,5,116,73,43,0,0,0,1.65
17031170200,Census Tract 1702,653046.0,0.0,+41.9493528,-087.7815188,3892,37.7,35.8,39.5,3892,3813,3201,23,25,162,12,8,113,4,2,0,23,1,0,1,0,0,401,79,7,18,16,20,0,0,0,7,7,0,3.13
17031170300,Census Tract 1703,1398900.0,0.0,+41.9491248,-087.7968278,5129,38.9,37.5,40.5,5129,5031,4200,53,24,216,32,7,130,5,5,28,9,0,0,0,0,0,538,98,12,19,7,42,4,4,0,0,0,0,2.79
17031170400,Census Tract 1704,769031.0,0.0,+41.9489081,-087.8127107,3870,40.9,39.2,42.9,3870,3771,3331,34,10,140,3,11,108,3,1,0,14,1,0,1,0,0,255,99,9,10,11,39,0,0,0,0,0,0,2.63
17031170500,Census Tract 1705,1539544.0,0.0,+41.9500779,-087.8288957,4980,40.4,39.2,41.7,4980,4876,4392,42,19,112,10,6,81,7,0,4,4,10,1,9,0,0,301,104,10,30,11,38,0,0,0,0,0,0,2.6
17031170600,Census Tract 1706,566528.0,0.0,+41.9412942,-087.8307017,2498,43.4,41.0,45.6,2498,2439,2215,4,4,99,8,2,73,1,2,0,13,0,0,0,0,0,117,59,12,17,2,22,0,0,0,8,4,4,2.65
17031816900,Census Tract 8169,1470997.0,0.0,+41.8867816,-087.8906607,5885,33.6,31.3,36.1,5885,5746,1191,3513,29,69,41,0,12,2,1,0,13,0,0,0,0,0,944,139,8,0,20,52,0,0,0,0,0,0,3.39
17031817000,Census Tract 8170,2174194.0,0.0,+41.8873595,-087.8725071,5459,35.5,33.0,37.8,5459,5357,868,4099,9,30,20,1,2,0,0,4,3,0,0,0,0,0,351,102,6,1,21,25,90,32,58,2,2,0,3.18
17031817101,Census Tract 8171.01,987988.0,0.0,+41.8762534,-087.8780978,4542,37.1,33.9,39.4,4542,4497,407,3943,4,21,3,4,6,1,0,5,2,0,0,0,0,0,122,45,0,1,15,6,0,0,0,0,0,0,2.66
17031817102,Census Tract 8171.02,1542595.0,0.0,+41.8771917,-087.8657803,3189,38.7,37.0,39.6,3189,3134,182,2849,1,3,0,0,2,1,0,0,0,1,0,1,0,0,98,55,0,1,14,13,0,0,0,0,0,0,3.07
17031817200,Census Tract 8172,1091069.0,0.0,+41.8830072,-087.8545265,4684,34.1,32.3,36.0,4684,4621,234,4067,4,12,4,0,3,0,5,0,0,0,0,0,0,0,304,63,0,0,18,9,0,0,0,13,13,0,3.09
17031817300,Census Tract 8173,733391.0,0.0,+41.8840812,-087.8478481,2653,29.9,26.8,32.0,2653,2592,171,2209,1,3,0,0,2,0,0,0,1,0,0,0,0,0,208,61,0,1,14,20,0,0,0,1,0,1,3.27
17031230500,Census Tract 2305,517114.0,0.0,+41.9117236,-087.7339493,3570,29.5,29.3,29.9,3570,3440,1267,374,21,26,0,3,18,0,0,1,4,0,0,0,0,0,1752,130,0,0,28,72,0,0,0,1,0,1,3.33
17031230600,Census Tract 2306,1020374.0,0.0,+41.9061890,-087.7339951,6818,28.6,27.9,29.1,6818,6606,1705,2375,76,12,2,0,10,0,0,0,0,24,0,24,0,0,2414,212,2,5,13,91,0,0,0,8,5,3,3.39
17031230700,Census Tract 2307,650131.0,0.0,+41.9063400,-087.7215399,6364,28.5,27.9,29.1,6364,6055,2041,993,88,53,7,7,34,1,1,1,2,13,6,7,0,0,2867,309,10,8,31,171,0,0,0,20,13,7,3.54
17031230800,Census Tract 2308,205652.0,0.0,+41.9058651,-087.7149563,1314,29.9,29.4,30.9,1314,1242,590,87,13,13,0,0,10,0,1,1,1,0,0,0,0,0,539,72,2,2,1,45,0,0,0,17,16,1,3.58
17031230900,Census Tract 2309,455181.0,0.0,+41.9067177,-087.7103553,5399,29.6,29.6,29.7,5399,5102,2075,1208,59,50,3,17,22,2,4,1,1,1,0,1,0,0,1709,297,24,11,53,101,0,0,0,88,33,55,3.01
17031231100,Census Tract 2311,176381.0,0.0,+41.8992542,-087.7150684,1236,31.2,29.0,33.6,1236,1206,134,921,3,1,1,0,0,0,0,0,0,0,0,0,0,0,147,30,1,0,13,9,0,0,0,19,8,11,3.36
17031231200,Census Tract 2312,656673.0,0.0,+41.8990614,-087.7213153,6095,28.6,26.4,30.4,6095,5973,629,4388,17,1,0,0,0,0,0,0,1,6,0,6,0,0,932,122,0,1,21,24,0,0,0,21,3,18,3.35
17031170700,Census Tract 1707,579672.0,0.0,+41.9414867,-087.8221642,2980,41.0,39.7,42.0,2980,2903,2609,13,4,77,15,1,35,0,2,8,16,0,0,0,0,0,200,77,14,23,4,29,0,0,0,0,0,0,2.67
17031170800,Census Tract 1708,730332.0,0.0,+41.9415761,-087.8123713,3721,38.8,37.6,40.5,3721,3634,3131,30,9,140,14,2,112,1,8,0,3,0,0,0,0,0,324,87,4,23,5,40,0,0,0,0,0,0,2.7
17031170900,Census Tract 1709,320577.0,0.0,+41.9361959,-087.8116057,1713,38.0,37.5,38.4,1713,1646,1311,22,13,72,14,11,39,1,1,2,4,0,0,0,0,0,228,67,0,16,10,32,0,0,0,0,0,0,2.82
17031171000,Census Tract 1710,1393042.0,0.0,+41.9418072,-087.7965238,7287,40.1,38.9,41.7,7287,7106,5984,81,35,313,27,13,233,1,4,15,20,6,1,4,0,1,687,181,21,55,17,58,0,0,0,2,2,0,2.81
17031171100,Census Tract 1711,666147.0,0.0,+41.9420528,-087.7812865,4110,36.8,35.1,38.6,4110,3968,3047,30,29,213,13,13,164,6,2,6,9,2,1,1,0,0,647,142,7,35,4,57,0,0,0,0,0,0,3.2
17031180100,Census Tract 1801,1062791.0,0.0,+41.9344789,-087.7986731,6156,37.5,35.8,39.0,6156,5961,4382,126,37,227,30,4,175,0,6,3,9,7,0,4,0,3,1182,195,21,18,23,96,71,14,57,0,0,0,3.0
17031190100,Census Tract 1901,316148.0,0.0,+41.9352176,-087.7443889,2488,30.5,29.0,32.8,2488,2391,1305,68,23,64,4,1,56,0,1,0,2,0,0,0,0,0,931,97,2,6,6,67,0,0,0,0,0,0,3.35
17031190200,Census Tract 1902,660108.0,0.0,+41.9351136,-087.7516489,5853,30.9,30.0,31.9,5853,5634,3067,157,43,148,13,14,92,1,1,4,23,0,0,0,0,0,2219,219,10,16,10,133,0,0,0,5,3,2,3.76
17031817400,Census Tract 8174,1105103.0,0.0,+41.8929938,-087.8381805,4204,29.3,28.5,30.0,4204,4099,1768,1013,34,31,7,1,16,0,0,0,7,0,0,0,0,0,1253,105,3,3,21,51,0,0,0,11,11,0,3.83
17031817500,Census Tract 8175,1893314.0,0.0,+41.8802791,-087.8358383,3623,34.8,32.5,37.4,3623,3559,262,2914,7,8,0,1,2,0,1,0,4,0,0,0,0,0,368,64,1,0,15,21,0,0,0,31,25,6,2.86
17031817600,Census Tract 8176,1029302.0,0.0,+41.8700736,-087.8384292,3997,32.6,32.0,33.1,3997,3908,338,3289,22,61,43,1,10,0,0,1,6,0,0,0,0,0,198,89,1,8,41,11,0,0,0,0,0,0,3.33
17031817700,Census Tract 8177,1450992.0,0.0,+41.8717576,-087.8517306,4929,39.8,37.0,42.0,4929,4867,251,4432,16,7,0,1,6,0,0,0,0,0,0,0,0,0,161,62,3,0,30,3,0,0,0,0,0,0,3.21
17031817900,Census Tract 8179,3313730.0,0.0,+41.8587753,-087.8449931,5632,42.3,40.6,43.3,5632,5520,913,4361,5,42,4,3,24,2,1,0,8,3,0,0,0,3,196,112,1,1,38,15,143,137,6,3,0,3,2.45
17031818000,Census Tract 8180,3521296.0,0.0,+41.8543683,-087.8584426,4234,40.9,39.1,42.6,4234,4150,1848,1963,10,105,20,18,41,3,4,6,13,0,0,0,0,0,224,84,0,19,10,27,0,0,0,3,0,3,2.54
17031818100,Census Tract 8181,1333662.0,0.0,+41.8511907,-087.8737548,2318,41.2,38.9,43.9,2318,2245,1727,232,5,104,7,23,58,1,5,2,8,3,3,0,0,0,174,73,12,9,12,21,0,0,0,9,8,1,2.63
17031240200,Census Tract 2402,166087.0,0.0,+41.9124417,-087.6701816,1452,32.7,32.5,33.1,1452,1410,1212,46,0,91,27,12,8,6,20,0,18,6,6,0,0,0,55,42,1,24,2,10,0,0,0,0,0,0,1.84
17031240300,Census Tract 2403,166590.0,0.0,+41.9123662,-087.6750713,1317,31.4,32.2,30.7,1317,1276,1165,8,9,70,8,7,18,7,9,0,21,0,0,0,0,0,24,41,0,25,4,3,0,0,0,0,0,0,1.97
17031240500,Census Tract 2405,233372.0,0.0,+41.9119700,-087.6836365,2251,30.9,31.4,30.3,2251,2191,1937,54,5,129,55,16,22,2,22,4,8,3,0,2,1,0,63,60,6,27,9,3,0,0,0,0,0,0,1.87
17031240600,Census Tract 2406,162940.0,0.0,+41.9121613,-087.6897092,1457,31.0,31.6,30.0,1457,1400,1027,64,15,45,8,8,12,2,8,3,4,1,1,0,0,0,248,57,3,14,12,11,0,0,0,0,0,0,2.49
17031240700,Census Tract 2407,163220.0,0.0,+41.9121172,-087.6945994,1535,29.9,29.4,30.3,1535,1464,786,198,19,61,8,8,5,2,3,28,7,0,0,0,0,0,400,71,10,7,16,18,0,0,0,0,0,0,2.72
17031240800,Census Tract 2408,165946.0,0.0,+41.9121057,-087.6994822,1617,32.6,32.8,32.3,1617,1518,804,218,39,18,2,1,5,5,5,0,0,8,8,0,0,0,431,99,11,3,13,38,3,2,1,125,69,56,2.54
17031240900,Census Tract 2409,939504.0,65620.0,+41.9062514,-087.6996006,1182,33.4,32.2,34.8,1182,1116,539,245,23,45,1,0,42,0,1,0,1,0,0,0,0,0,264,66,4,3,18,16,0,0,0,0,0,0,2.46
17031241000,Census Tract 2410,210167.0,0.0,+41.9079978,-087.6945344,2047,30.6,29.9,31.3,2047,1953,934,574,19,25,5,3,9,3,0,0,5,1,0,0,1,0,400,94,3,9,12,37,148,62,86,0,0,0,2.68
17031241100,Census Tract 2411,333255.0,0.0,+41.9066672,-087.6895820,3682,29.6,30.2,29.1,3682,3476,1999,699,41,128,19,8,50,8,16,10,17,1,0,0,0,1,608,206,14,30,32,38,0,0,0,0,0,0,2.4
17031190300,Census Tract 1903,660302.0,0.0,+41.9349864,-087.7614635,5794,34.7,34.1,35.8,5794,5597,3783,100,68,150,6,6,99,2,2,16,19,2,0,0,0,2,1494,197,20,22,14,97,0,0,0,0,0,0,3.2
17031190800,Census Tract 1908,661317.0,0.0,+41.9278186,-087.7513624,6632,30.2,29.6,30.9,6632,6346,3107,274,63,55,10,0,28,0,2,13,2,7,5,0,0,2,2840,286,10,7,20,166,0,0,0,5,0,5,3.54
17031190900,Census Tract 1909,314636.0,0.0,+41.9279225,-087.7441048,2040,32.9,31.2,34.1,2040,1949,991,78,16,43,1,0,35,0,0,0,7,1,1,0,0,0,820,91,4,4,3,54,0,0,0,0,0,0,3.19
17031191000,Census Tract 1910,434312.0,0.0,+41.9192297,-087.7438010,2559,29.8,29.5,30.1,2559,2489,1217,111,48,10,2,0,4,1,1,0,2,0,0,0,0,0,1103,70,4,3,2,43,0,0,0,0,0,0,3.88
17031191100,Census Tract 1911,822434.0,0.0,+41.9196293,-087.7509763,7414,28.1,28.4,27.8,7414,7110,3073,472,123,79,9,0,58,0,0,2,10,8,2,6,0,0,3355,304,24,0,24,217,0,0,0,0,0,0,3.85
17031191200,Census Tract 1912,705577.0,0.0,+41.9201432,-087.7608269,3853,25.9,25.5,26.4,3853,3690,1438,121,42,5,2,0,3,0,0,0,0,0,0,0,0,0,2084,163,9,4,3,102,0,0,0,3,2,1,4.07
17031200100,Census Tract 2001,586779.0,0.0,+41.9350481,-087.7376042,4354,32.4,31.6,33.1,4354,4188,2343,136,45,157,7,7,115,5,3,17,3,0,0,0,0,0,1507,166,3,18,5,88,0,0,0,0,0,0,3.35
17031200200,Census Tract 2002,818684.0,0.0,+41.9278523,-087.7356282,5427,30.3,30.3,30.3,5427,5204,2323,275,27,80,13,5,44,0,2,8,8,3,0,3,0,0,2496,223,15,14,15,116,0,0,0,0,0,0,3.4
17031805201,Census Tract 8052.01,1831785.0,0.0,+42.0608624,-087.8307449,3406,49.8,47.8,51.6,3406,3332,2413,46,2,800,168,42,151,10,327,11,91,1,1,0,0,0,70,74,3,24,4,14,253,86,167,8,0,8,2.77
17031818200,Census Tract 8182,2000608.0,0.0,+41.8635144,-087.8751479,4702,40.3,38.8,41.5,4702,4588,2869,1243,20,159,14,13,95,7,7,13,10,1,1,0,0,0,296,114,13,22,29,24,0,0,0,16,12,4,2.58
17031818300,Census Tract 8183,3175990.0,0.0,+41.8772666,-087.8987918,5826,39.0,37.7,40.2,5826,5675,2050,2567,17,201,95,9,69,1,4,6,17,0,0,0,0,0,840,151,13,12,35,50,188,89,99,1,1,0,2.85
17031818401,Census Tract 8184.01,6830681.0,0.0,+41.8613913,-087.9031064,3634,40.8,40.0,41.4,3634,3542,2140,1016,10,133,38,5,72,2,0,0,16,5,3,2,0,0,238,92,6,5,20,30,63,23,40,0,0,0,2.68
17031818402,Census Tract 8184.02,1273660.0,0.0,+41.8518970,-087.8918627,3051,43.5,40.9,45.8,3051,3012,2242,430,12,149,30,15,70,1,2,2,29,0,0,0,0,0,179,39,4,8,9,10,0,0,0,1,0,1,2.22
17031241200,Census Tract 2412,328119.0,0.0,+41.9067070,-087.6846858,1696,30.8,30.6,31.1,1696,1638,1214,157,9,122,14,12,84,0,7,0,5,0,0,0,0,0,136,58,5,19,8,8,0,0,0,2,0,2,2.15
17031241300,Census Tract 2413,164083.0,0.0,+41.9067715,-087.6810250,1857,30.5,31.4,29.7,1857,1801,1440,205,4,81,19,23,18,5,8,1,7,0,0,0,0,0,71,56,1,21,10,5,173,125,48,0,0,0,2.17
17031241400,Census Tract 2414,517655.0,0.0,+41.9060234,-087.6753102,4595,30.4,31.2,29.7,4595,4475,3699,339,12,212,60,37,29,9,49,6,22,1,0,0,0,1,212,120,4,54,10,20,0,0,0,17,14,3,1.93
17031241500,Census Tract 2415,302870.0,0.0,+41.9083759,-087.6709374,2872,29.5,30.2,28.8,2872,2777,2250,82,3,152,59,25,17,4,26,3,18,0,0,0,0,0,290,95,11,34,22,13,0,0,0,50,42,8,2.06
17031241600,Census Tract 2416,293931.0,0.0,+41.9067097,-087.6653277,3477,28.9,29.1,28.8,3477,3383,2466,116,27,168,58,24,21,4,39,5,17,0,0,0,0,0,606,94,4,28,17,23,0,0,0,6,3,3,2.08
17031242000,Census Tract 2420,326756.0,0.0,+41.8997371,-087.6649537,4565,31.5,32.3,30.7,4565,4444,2659,851,23,157,37,38,25,9,28,8,12,0,0,0,0,0,754,121,9,39,13,32,0,0,0,263,194,69,2.0
17031242100,Census Tract 2421,327979.0,0.0,+41.8996698,-087.6698375,3648,30.9,31.3,30.5,3648,3534,2751,74,29,177,63,30,27,3,28,4,22,6,5,1,0,0,497,114,6,54,26,16,0,0,0,0,0,0,2.08
17031242200,Census Tract 2422,326988.0,0.0,+41.8995893,-087.6747188,3590,30.7,31.3,30.1,3590,3516,2823,90,11,173,47,27,36,10,34,3,16,0,0,0,0,0,419,74,6,24,15,20,0,0,0,0,0,0,2.02
17031200300,Census Tract 2003,250668.0,0.0,+41.9234806,-087.7341264,2209,29.9,29.9,29.9,2209,2105,863,92,18,19,3,2,12,0,0,0,2,4,2,1,1,0,1109,104,1,1,4,70,2,0,2,0,0,0,3.65
17031210100,Census Tract 2101,854099.0,0.0,+41.9428681,-087.7013309,4028,32.4,31.7,32.8,4028,3800,2406,106,31,228,53,15,110,7,11,1,31,2,0,2,0,0,1027,228,28,41,18,93,0,0,0,9,5,4,2.7
17031210400,Census Tract 2104,419633.0,0.0,+41.9357581,-087.7302981,3035,32.1,31.1,33.7,3035,2935,1860,75,21,64,2,6,40,6,1,5,4,0,0,0,0,0,915,100,2,17,14,42,42,10,32,0,0,0,3.17
17031210700,Census Tract 2107,497301.0,0.0,+41.9357029,-087.7038401,4309,31.2,30.7,31.8,4309,4138,2648,160,43,140,17,10,70,8,11,1,23,4,4,0,0,0,1143,171,15,12,36,65,0,0,0,1,1,0,2.73
17031210800,Census Tract 2108,162930.0,0.0,+41.9357455,-087.6989334,1196,29.8,30.0,29.7,1196,1133,637,26,10,14,1,0,7,0,2,2,2,0,0,0,0,0,446,63,2,5,5,28,0,0,0,2,2,0,2.95
17031210900,Census Tract 2109,570569.0,0.0,+41.9354390,-087.6933366,3068,32.4,32.9,31.8,3068,2928,1878,138,12,120,25,5,31,4,31,12,12,0,0,0,0,0,780,140,6,24,22,56,0,0,0,5,3,2,2.59
17031220300,Census Tract 2203,326091.0,0.0,+41.9284646,-087.6950863,2102,31.9,32.3,31.5,2102,2030,1520,98,13,60,9,9,9,3,14,5,11,0,0,0,0,0,339,72,10,15,24,11,19,16,3,4,1,3,2.15
17031805202,Census Tract 8052.02,1567946.0,0.0,+42.0596528,-087.8147418,4028,41.6,40.2,43.6,4028,3947,3110,85,0,663,111,44,132,28,204,15,129,2,0,1,0,1,87,81,8,35,8,15,0,0,0,0,0,0,2.6
17031805301,Census Tract 8053.01,1057015.0,0.0,+42.0449831,-087.8196429,3496,46.2,44.4,47.9,3496,3407,2169,84,4,1043,527,62,199,7,78,31,139,0,0,0,0,0,107,89,3,34,1,9,0,0,0,0,0,0,2.88
17031805302,Census Tract 8053.02,1549936.0,0.0,+42.0497649,-087.8134423,3602,48.3,47.2,49.0,3602,3524,2398,46,4,1038,343,91,325,8,140,38,93,2,0,0,0,2,36,78,5,32,7,10,0,0,0,0,0,0,2.75
17031805401,Census Tract 8054.01,2617177.0,0.0,+42.0330914,-087.8259796,3841,46.8,44.6,48.6,3841,3756,3323,28,8,290,58,37,115,11,27,20,22,1,0,0,0,1,106,85,5,42,3,13,0,0,0,0,0,0,2.49
17031809600,Census Tract 8096,1300137.0,0.0,+42.0447451,-087.6999044,3301,35.8,34.3,36.9,3301,3141,1295,1393,25,147,21,40,17,6,28,4,31,0,0,0,0,0,281,160,2,26,61,10,0,0,0,0,0,0,2.92
17031809700,Census Tract 8097,1323073.0,0.0,+42.0374659,-087.6999151,3649,37.6,36.4,38.6,3649,3468,1648,1289,12,103,16,11,22,8,9,15,22,0,0,0,0,0,416,181,5,40,58,16,0,0,0,0,0,0,2.91
17031809800,Census Tract 8098,597774.0,0.0,+42.0375290,-087.6854990,2717,40.8,40.3,41.2,2717,2596,2125,288,12,145,32,46,21,13,15,6,12,1,1,0,0,0,25,121,11,37,48,4,397,243,154,0,0,0,2.12
17031809900,Census Tract 8099,765553.0,0.0,+42.0376185,-087.6752631,2855,39.0,38.2,39.7,2855,2778,2398,151,9,192,54,58,30,4,16,5,25,1,0,1,0,0,27,77,4,38,14,8,0,0,0,56,33,23,2.07
17031242300,Census Tract 2423,328316.0,0.0,+41.8995065,-087.6796003,3240,31.5,31.9,31.1,3240,3145,2802,64,16,140,36,7,55,8,22,4,8,1,1,0,0,0,122,95,14,30,14,18,0,0,0,0,0,0,1.93
17031242400,Census Tract 2424,328052.0,0.0,+41.8994219,-087.6844900,2764,32.5,32.3,32.6,2764,2698,2488,42,3,97,16,3,49,5,10,5,9,0,0,0,0,0,68,66,9,26,11,13,0,0,0,9,1,8,1.87
17031242500,Census Tract 2425,309814.0,0.0,+41.8994455,-087.6893191,3438,32.3,32.6,32.1,3438,3308,2473,165,10,79,17,5,37,2,9,2,7,1,1,0,0,0,580,130,13,24,15,57,1,0,1,4,2,2,2.22
17031242600,Census Tract 2426,475744.0,0.0,+41.9005600,-087.6941970,5831,31.8,32.3,31.3,5831,5591,3519,692,44,94,13,13,29,9,12,2,16,3,2,1,0,0,1239,240,12,36,48,81,0,0,0,0,0,0,2.33
17031242700,Census Tract 2427,175573.0,0.0,+41.8974254,-087.6993743,2029,29.3,28.1,30.3,2029,1952,826,609,7,16,1,0,13,1,1,0,0,1,0,1,0,0,493,77,4,4,21,28,0,0,0,0,0,0,2.89
17031242800,Census Tract 2428,439630.0,0.0,+41.8926320,-087.6903237,1436,36.6,35.7,37.7,1436,1413,1246,33,1,28,1,2,16,2,4,1,2,2,1,0,1,0,103,23,4,8,1,1,0,0,0,2,2,0,2.2
