shapeid,x,y
,,
322,-87.815938,42.048228
,,
322,-87.815941,42.048108
,,
322,-87.815935,42.047882
,,
322,-87.815938,42.047877
,,
322,-87.815946,42.047862
,,
322,-87.815972,42.047842
,,
322,-87.816012,42.047837
,,
322,-87.816075,42.04783
,,
322,-87.816285,42.047825
,,
322,-87.816376,42.047823
,,
322,-87.81638,42.047659
,,
322,-87.816394,42.047167
,,
322,-87.816399,42.047004
,,
322,-87.816399,42.046844
,,
322,-87.816401,42.046368
,,
322,-87.816402,42.046367
,,
322,-87.816417,42.04621
,,
322,-87.816409,42.046096
,,
322,-87.816409,42.04608
,,
322,-87.816421,42.045692
,,
322,-87.816426,42.045563
,,
322,-87.816425,42.045533
,,
322,-87.816424,42.045443
,,
322,-87.816424,42.045414
,,
322,-87.816424,42.045254
,,
322,-87.816425,42.045247
,,
322,-87.816437,42.044904
,,
322,-87.816436,42.044775
,,
322,-87.816435,42.044616
,,
322,-87.816449,42.044447
,,
322,-87.816451,42.044433
,,
322,-87.816444,42.044066
,,
322,-87.81645,42.04394
,,
322,-87.816456,42.043818
,,
322,-87.816466,42.043772
,,
322,-87.816481,42.043684
,,
322,-87.816479,42.043484
,,
322,-87.816479,42.04332
,,
322,-87.816496,42.042991
,,
322,-87.816499,42.042656
,,
322,-87.816498,42.042617
,,
322,-87.816496,42.042379
,,
322,-87.8165,42.042329
,,
322,-87.816268,42.042334
,,
322,-87.815634,42.042351
,,
322,-87.815575,42.042351
,,
322,-87.815344,42.042355
,,
322,-87.815161,42.042363
,,
322,-87.81511,42.042364
,,
322,-87.814838,42.04237
,,
322,-87.814555,42.042381
,,
322,-87.814409,42.042381
,,
322,-87.814294,42.042382
,,
322,-87.814176,42.042386
,,
322,-87.813938,42.042393
,,
322,-87.813844,42.042396
,,
322,-87.813795,42.042402
,,
322,-87.813633,42.04245
,,
322,-87.813594,42.042454
,,
322,-87.813234,42.042459
,,
322,-87.812997,42.042463
,,
322,-87.812757,42.04247
,,
322,-87.812547,42.042478
,,
322,-87.812037,42.042489
,,
322,-87.811797,42.042495
,,
322,-87.811562,42.042499
,,
322,-87.81086,42.042514
,,
322,-87.810831,42.042515
,,
322,-87.810627,42.042522
,,
322,-87.81041,42.042526
,,
322,-87.809762,42.042542
,,
322,-87.809547,42.042548
,,
322,-87.809331,42.042552
,,
322,-87.808686,42.042567
,,
322,-87.808472,42.042573
,,
322,-87.808278,42.042576
,,
322,-87.808254,42.042576
,,
322,-87.807781,42.042593
,,
322,-87.807601,42.042596
,,
322,-87.807384,42.042601
,,
322,-87.807155,42.042605
,,
322,-87.806468,42.04262
,,
322,-87.806305,42.042624
,,
322,-87.80624,42.042626
,,
322,-87.806245,42.042263
,,
322,-87.806248,42.042118
,,
322,-87.806256,42.041611
,,
322,-87.806283,42.041178
,,
322,-87.806288,42.041109
,,
322,-87.806283,42.040816
,,
322,-87.807153,42.040801
,,
322,-87.808348,42.040781
,,
322,-87.808503,42.040775
,,
322,-87.80976,42.040729
,,
322,-87.809762,42.040728
,,
322,-87.810633,42.040715
,,
322,-87.81074,42.040712
,,
322,-87.811061,42.040705
,,
322,-87.811169,42.040703
,,
322,-87.811299,42.040699
,,
322,-87.811691,42.040686
,,
322,-87.811822,42.040683
,,
322,-87.811938,42.04068
,,
322,-87.812289,42.040671
,,
322,-87.812406,42.040669
,,
322,-87.81253,42.040666
,,
322,-87.812902,42.040657
,,
322,-87.813027,42.040655
,,
322,-87.813148,42.040652
,,
322,-87.813511,42.040643
,,
322,-87.813633,42.040641
,,
322,-87.813745,42.040637
,,
322,-87.814083,42.040627
,,
322,-87.814196,42.040624
,,
322,-87.814327,42.040618
,,
322,-87.81454,42.04061
,,
322,-87.814723,42.040607
,,
322,-87.814855,42.040606
,,
322,-87.814957,42.040604
,,
322,-87.815264,42.040598
,,
322,-87.815367,42.040597
,,
322,-87.815511,42.040592
,,
322,-87.815942,42.040579
,,
322,-87.816087,42.040575
,,
322,-87.816174,42.040571
,,
322,-87.816434,42.040562
,,
322,-87.816522,42.04056
,,
322,-87.816758,42.040556
,,
322,-87.81745,42.040546
,,
322,-87.817466,42.040545
,,
322,-87.817702,42.040539
,,
322,-87.818118,42.040527
,,
322,-87.819365,42.040492
,,
322,-87.819782,42.040481
,,
322,-87.819959,42.040475
,,
322,-87.820437,42.040462
,,
322,-87.82049,42.04046
,,
322,-87.820668,42.040456
,,
322,-87.820735,42.040454
,,
322,-87.820938,42.040447
,,
322,-87.821006,42.040446
,,
322,-87.821235,42.04044
,,
322,-87.821925,42.040422
,,
322,-87.822155,42.040417
,,
322,-87.822385,42.040414
,,
322,-87.822804,42.04041
,,
322,-87.823076,42.040403
,,
322,-87.823307,42.040398
,,
322,-87.823405,42.040395
,,
322,-87.823615,42.040423
,,
322,-87.823772,42.040444
,,
322,-87.823977,42.040458
,,
322,-87.824249,42.040454
,,
322,-87.824462,42.040452
,,
322,-87.824746,42.040451
,,
322,-87.825079,42.040451
,,
322,-87.8256,42.04043
,,
322,-87.825885,42.04042
,,
322,-87.825894,42.040517
,,
322,-87.825879,42.041039
,,
322,-87.825843,42.042323
,,
322,-87.825845,42.042682
,,
322,-87.825837,42.042899
,,
322,-87.825824,42.043285
,,
322,-87.825825,42.04352
,,
322,-87.82582,42.043919
,,
322,-87.825795,42.043967
,,
323,-87.806161,42.048058
,,
323,-87.806165,42.047796
,,
323,-87.806168,42.047601
,,
323,-87.806163,42.047186
,,
323,-87.806164,42.047011
,,
323,-87.806165,42.046961
,,
323,-87.806173,42.04675
,,
323,-87.806175,42.046711
,,
323,-87.80619,42.046275
,,
323,-87.806195,42.045991
,,
323,-87.806211,42.045143
,,
323,-87.806217,42.04486
,,
323,-87.80622,42.044703
,,
323,-87.806221,42.044693
,,
323,-87.806221,42.044232
,,
323,-87.806222,42.044075
,,
323,-87.806225,42.043785
,,
323,-87.806236,42.042915
,,
323,-87.80624,42.042626
,,
323,-87.806305,42.042624
,,
323,-87.806468,42.04262
,,
323,-87.807155,42.042605
,,
323,-87.807384,42.042601
,,
323,-87.807601,42.042596
,,
323,-87.807781,42.042593
,,
323,-87.808254,42.042576
,,
323,-87.808278,42.042576
,,
323,-87.808472,42.042573
,,
323,-87.808686,42.042567
,,
323,-87.809331,42.042552
,,
323,-87.809547,42.042548
,,
323,-87.809762,42.042542
,,
323,-87.81041,42.042526
,,
323,-87.810627,42.042522
,,
323,-87.810831,42.042515
,,
323,-87.81086,42.042514
,,
323,-87.811562,42.042499
,,
323,-87.811797,42.042495
,,
323,-87.812037,42.042489
,,
323,-87.812547,42.042478
,,
323,-87.812757,42.04247
,,
323,-87.812997,42.042463
,,
323,-87.813234,42.042459
,,
323,-87.813594,42.042454
,,
323,-87.813633,42.04245
,,
323,-87.813795,42.042402
,,
323,-87.813844,42.042396
,,
323,-87.813938,42.042393
,,
323,-87.814176,42.042386
,,
323,-87.814294,42.042382
,,
323,-87.814409,42.042381
,,
323,-87.814555,42.042381
,,
323,-87.814838,42.04237
,,
323,-87.81511,42.042364
,,
323,-87.815161,42.042363
,,
323,-87.815344,42.042355
,,
323,-87.815575,42.042351
,,
323,-87.815634,42.042351
,,
323,-87.816268,42.042334
,,
323,-87.8165,42.042329
,,
323,-87.816496,42.042379
,,
323,-87.816498,42.042617
,,
323,-87.816499,42.042656
,,
323,-87.816496,42.042991
,,
323,-87.816479,42.04332
,,
323,-87.816479,42.043484
,,
323,-87.816481,42.043684
,,
323,-87.816466,42.043772
,,
323,-87.816456,42.043818
,,
323,-87.81645,42.04394
,,
323,-87.816444,42.044066
,,
323,-87.816451,42.044433
,,
323,-87.816449,42.044447
,,
323,-87.816435,42.044616
,,
323,-87.816436,42.044775
,,
323,-87.816437,42.044904
,,
323,-87.816425,42.045247
,,
323,-87.816424,42.045254
,,
323,-87.816424,42.045414
,,
323,-87.816424,42.045443
,,
323,-87.816425,42.045533
,,
323,-87.816426,42.045563
,,
323,-87.816421,42.045692
,,
323,-87.816409,42.04608
,,
323,-87.816409,42.046096
,,
323,-87.816417,42.04621
,,
323,-87.816402,42.046367
,,
323,-87.816401,42.046368
,,
323,-87.816399,42.046844
,,
323,-87.816399,42.047004
,,
323,-87.816394,42.047167
,,
323,-87.81638,42.047659
,,
323,-87.816376,42.047823
,,
323,-87.816285,42.047825
,,
323,-87.816075,42.04783
,,
323,-87.816012,42.047837
,,
323,-87.815972,42.047842
,,
323,-87.815946,42.047862
,,
323,-87.815938,42.047877
,,
323,-87.815935,42.047882
,,
323,-87.815941,42.048108
,,
323,-87.815938,42.048228
,,
323,-87.815928,42.048825
,,
323,-87.815913,42.049287
,,
323,-87.815902,42.04964
,,
323,-87.815943,42.049634
,,
323,-87.816019,42.049639
,,
323,-87.816301,42.049699
,,
323,-87.817492,42.049955
,,
323,-87.817889,42.050041
,,
323,-87.818124,42.050092
,,
323,-87.818544,42.050185
,,
323,-87.818831,42.050242
,,
323,-87.818919,42.05026
,,
323,-87.819067,42.050293
,,
323,-87.819221,42.050326
,,
323,-87.819686,42.050427
,,
323,-87.819841,42.050461
,,
323,-87.819937,42.050481
,,
323,-87.820225,42.050542
,,
323,-87.820322,42.050563
,,
323,-87.820537,42.050606
,,
323,-87.820589,42.050617
,,
323,-87.82118,42.050747
,,
323,-87.821395,42.050795
,,
323,-87.821626,42.050844
,,
323,-87.822323,42.050992
,,
323,-87.822555,42.051042
,,
323,-87.822799,42.051094
,,
323,-87.823531,42.05125
,,
323,-87.823776,42.051303
,,
323,-87.824149,42.05138
,,
323,-87.82436,42.051424
,,
323,-87.824833,42.051527
,,
323,-87.82527,42.051616
,,
323,-87.825644,42.051693
,,
323,-87.82564,42.051802
,,
323,-87.825628,42.052132
,,
323,-87.825627,42.052173
,,
323,-87.825628,42.052243
,,
323,-87.825628,42.052307
,,
323,-87.825629,42.052501
,,
323,-87.82563,42.052566
,,
323,-87.825624,42.052665
,,
323,-87.825609,42.052935
,,
323,-87.825609,42.052963
,,
323,-87.825612,42.053063
,,
323,-87.825608,42.05324
,,
323,-87.825598,42.053771
,,
323,-87.825595,42.053949
,,
323,-87.825594,42.053972
,,
323,-87.825594,42.054045
,,
323,-87.825594,42.054069
,,
323,-87.825592,42.054231
,,
323,-87.825591,42.054429
,,
323,-87.825589,42.05464
,,
323,-87.825585,42.054717
,,
323,-87.825579,42.05488
,,
323,-87.824844,42.054897
,,
323,-87.824685,42.054901
,,
323,-87.823919,42.05492
,,
323,-87.822641,42.054942
,,
323,-87.821907,42.054956
,,
323,-87.821718,42.054959
,,
323,-87.821456,42.054963
,,
323,-87.820103,42.054987
,,
323,-87.820087,42.054988
,,
323,-87.819653,42.055003
,,
323,-87.819255,42.055017
,,
323,-87.818993,42.055022
,,
323,-87.817014,42.055063
,,
323,-87.816355,42.055077
,,
323,-87.816257,42.055078
,,
323,-87.815964,42.055085
,,
323,-87.815867,42.055088
,,
323,-87.815826,42.055088
,,
323,-87.815703,42.055092
,,
323,-87.815663,42.055093
,,
323,-87.815584,42.055094
,,
323,-87.815349,42.0551
,,
323,-87.815271,42.055102
,,
323,-87.814582,42.055116
,,
323,-87.813175,42.055147
,,
323,-87.812517,42.055164
,,
323,-87.81211,42.055176
,,
323,-87.811829,42.05518
,,
323,-87.811649,42.055181
,,
323,-87.811112,42.055188
,,
323,-87.810934,42.05519
,,
323,-87.810689,42.055192
,,
323,-87.809955,42.055199
,,
323,-87.809711,42.055202
,,
323,-87.809589,42.055204
,,
323,-87.809466,42.055202
,,
323,-87.808733,42.055194
,,
323,-87.808489,42.055192
,,
323,-87.808242,42.055193
,,
323,-87.807504,42.0552
,,
323,-87.807258,42.055203
,,
323,-87.807015,42.055205
,,
323,-87.806579,42.05521
,,
323,-87.806287,42.055206
,,
323,-87.806045,42.055203
,,
323,-87.80605,42.054939
,,
323,-87.806067,42.054151
,,
323,-87.806073,42.053888
,,
323,-87.806074,42.053802
,,
323,-87.806081,42.053547
,,
323,-87.806084,42.053463
,,
323,-87.806085,42.053381
,,
323,-87.80609,42.053136
,,
323,-87.806092,42.053055
,,
323,-87.806093,42.052889
,,
323,-87.806099,42.052392
,,
323,-87.806101,42.052227
,,
323,-87.806101,42.052169
,,
323,-87.806101,42.051995
,,
323,-87.806101,42.051938
,,
323,-87.806102,42.051832
,,
323,-87.806109,42.051516
,,
323,-87.806112,42.051411
,,
323,-87.806113,42.051258
,,
323,-87.80612,42.050801
,,
323,-87.806123,42.050649
,,
323,-87.806125,42.050503
,,
323,-87.806127,42.050434
,,
323,-87.806126,42.050068
,,
323,-87.806126,42.04999
,,
323,-87.806131,42.049923
,,
323,-87.806147,42.049726
,,
323,-87.806144,42.04955
,,
323,-87.806142,42.049289
,,
323,-87.806149,42.048904
,,
323,-87.806156,42.048519
,,
323,-87.806157,42.048431
,,
323,-87.806159,42.048288
,,
323,-87.806161,42.048058
,,
324,-87.834811,42.04013
,,
324,-87.834396,42.040133
,,
324,-87.834381,42.040134
,,
324,-87.834078,42.040146
,,
324,-87.833778,42.040157
,,
324,-87.833691,42.040158
,,
324,-87.832533,42.040181
,,
324,-87.832147,42.040189
,,
324,-87.831869,42.040193
,,
324,-87.831812,42.040195
,,
324,-87.831476,42.040202
,,
324,-87.831119,42.04021
,,
324,-87.831039,42.040211
,,
324,-87.830762,42.040217
,,
324,-87.83057,42.040305
,,
324,-87.83039,42.040323
,,
324,-87.829939,42.040329
,,
324,-87.829811,42.040332
,,
324,-87.828332,42.040356
,,
324,-87.827412,42.04037
,,
324,-87.826992,42.040377
,,
324,-87.826571,42.040396
,,
324,-87.826433,42.0404
,,
324,-87.826022,42.040414
,,
324,-87.825885,42.04042
,,
324,-87.8256,42.04043
,,
324,-87.825079,42.040451
,,
324,-87.824746,42.040451
,,
324,-87.824462,42.040452
,,
324,-87.824249,42.040454
,,
324,-87.823977,42.040458
,,
324,-87.823772,42.040444
,,
324,-87.823615,42.040423
,,
324,-87.823405,42.040395
,,
324,-87.823307,42.040398
,,
324,-87.823076,42.040403
,,
324,-87.822804,42.04041
,,
324,-87.822385,42.040414
,,
324,-87.822155,42.040417
,,
324,-87.821925,42.040422
,,
324,-87.821235,42.04044
,,
324,-87.821006,42.040446
,,
324,-87.820938,42.040447
,,
324,-87.820735,42.040454
,,
324,-87.820668,42.040456
,,
324,-87.82049,42.04046
,,
324,-87.820437,42.040462
,,
324,-87.819959,42.040475
,,
324,-87.819782,42.040481
,,
324,-87.819365,42.040492
,,
324,-87.818118,42.040527
,,
324,-87.817702,42.040539
,,
324,-87.817466,42.040545
,,
324,-87.81745,42.040546
,,
324,-87.816758,42.040556
,,
324,-87.816522,42.04056
,,
324,-87.816434,42.040562
,,
324,-87.816174,42.040571
,,
324,-87.816087,42.040575
,,
324,-87.816079,42.040375
,,
324,-87.81609,42.040092
,,
324,-87.81609,42.039847
,,
324,-87.81609,42.03966
,,
324,-87.816108,42.038996
,,
324,-87.816104,42.038464
,,
324,-87.816115,42.038208
,,
324,-87.816115,42.037663
,,
324,-87.816126,42.037321
,,
324,-87.816121,42.036935
,,
324,-87.81613,42.036831
,,
324,-87.816132,42.036569
,,
324,-87.816133,42.036502
,,
324,-87.81613,42.036286
,,
324,-87.81614,42.036163
,,
324,-87.816138,42.03589
,,
324,-87.81615,42.035517
,,
324,-87.81615,42.035473
,,
324,-87.816154,42.035108
,,
324,-87.81615,42.034985
,,
324,-87.816158,42.034743
,,
324,-87.816161,42.034679
,,
324,-87.816153,42.034509
,,
324,-87.816169,42.034194
,,
324,-87.816168,42.033838
,,
324,-87.81616,42.033751
,,
324,-87.816166,42.033649
,,
324,-87.81617,42.033602
,,
324,-87.816168,42.033284
,,
324,-87.81617,42.03292
,,
324,-87.816171,42.03291
,,
324,-87.816181,42.032724
,,
324,-87.816178,42.032558
,,
324,-87.816188,42.032357
,,
324,-87.816201,42.031842
,,
324,-87.8162,42.031831
,,
324,-87.81619,42.031543
,,
324,-87.816195,42.031468
,,
324,-87.816201,42.031289
,,
324,-87.816201,42.031284
,,
324,-87.816209,42.030923
,,
324,-87.816209,42.030734
,,
324,-87.81621,42.030551
,,
324,-87.816218,42.030375
,,
324,-87.816217,42.03037
,,
324,-87.816211,42.030045
,,
324,-87.816217,42.029827
,,
324,-87.816223,42.029646
,,
324,-87.816344,42.029642
,,
324,-87.816441,42.029639
,,
324,-87.816466,42.029639
,,
324,-87.816914,42.029627
,,
324,-87.817097,42.029617
,,
324,-87.817257,42.02961
,,
324,-87.817316,42.029613
,,
324,-87.817255,42.029552
,,
324,-87.817188,42.029484
,,
324,-87.817082,42.029361
,,
324,-87.817027,42.029297
,,
324,-87.816885,42.029135
,,
324,-87.816881,42.029131
,,
324,-87.816429,42.028651
,,
324,-87.816279,42.028491
,,
324,-87.816248,42.028457
,,
324,-87.816156,42.028355
,,
324,-87.816126,42.028322
,,
324,-87.816161,42.0283
,,
324,-87.816211,42.028244
,,
324,-87.816239,42.028194
,,
324,-87.816242,42.028085
,,
324,-87.816243,42.027892
,,
324,-87.816247,42.027518
,,
324,-87.816254,42.027436
,,
324,-87.816252,42.027215
,,
324,-87.816265,42.026782
,,
324,-87.816266,42.026468
,,
324,-87.816269,42.025993
,,
324,-87.816514,42.025987
,,
324,-87.817251,42.025972
,,
324,-87.817497,42.025968
,,
324,-87.817742,42.025962
,,
324,-87.818478,42.025944
,,
324,-87.818724,42.025939
,,
324,-87.818968,42.025933
,,
324,-87.819342,42.025924
,,
324,-87.819703,42.025919
,,
324,-87.819948,42.025917
,,
324,-87.820192,42.025914
,,
324,-87.820728,42.025909
,,
324,-87.820924,42.025903
,,
324,-87.821168,42.025897
,,
324,-87.821411,42.025892
,,
324,-87.822142,42.025877
,,
324,-87.822386,42.025873
,,
324,-87.822633,42.025869
,,
324,-87.823078,42.025862
,,
324,-87.823376,42.025854
,,
324,-87.823624,42.025848
,,
324,-87.82383,42.025843
,,
324,-87.824448,42.025828
,,
324,-87.824655,42.025824
,,
324,-87.824694,42.025824
,,
324,-87.824812,42.025824
,,
324,-87.824852,42.025824
,,
324,-87.825096,42.025825
,,
324,-87.82517,42.025826
,,
324,-87.825831,42.025814
,,
324,-87.82595,42.025813
,,
324,-87.826076,42.025807
,,
324,-87.826704,42.025779
,,
324,-87.826764,42.025777
,,
324,-87.828831,42.025731
,,
324,-87.829183,42.025724
,,
324,-87.829521,42.025722
,,
324,-87.829654,42.025722
,,
324,-87.82994,42.025714
,,
324,-87.831183,42.025683
,,
324,-87.831199,42.025682
,,
324,-87.831619,42.025677
,,
324,-87.831731,42.025675
,,
324,-87.831853,42.025674
,,
324,-87.83207,42.025667
,,
324,-87.832183,42.025664
,,
324,-87.832714,42.025648
,,
324,-87.832827,42.025645
,,
324,-87.834309,42.025611
,,
324,-87.834841,42.025599
,,
324,-87.835032,42.025594
,,
324,-87.835606,42.025581
,,
324,-87.835798,42.025577
,,
324,-87.835806,42.025904
,,
324,-87.835807,42.025943
,,
324,-87.835799,42.026887
,,
324,-87.835797,42.027215
,,
324,-87.835797,42.027435
,,
324,-87.835797,42.028097
,,
324,-87.835797,42.028318
,,
324,-87.835797,42.028412
,,
324,-87.835797,42.028489
,,
324,-87.835783,42.028694
,,
324,-87.835778,42.028789
,,
324,-87.835774,42.028849
,,
324,-87.835775,42.028871
,,
324,-87.835792,42.029107
,,
324,-87.835791,42.029117
,,
324,-87.835786,42.0292
,,
324,-87.835777,42.029341
,,
324,-87.835769,42.029483
,,
324,-87.835774,42.029764
,,
324,-87.835778,42.029906
,,
324,-87.835752,42.029996
,,
324,-87.83578,42.03001
,,
324,-87.835782,42.030135
,,
324,-87.835783,42.030175
,,
324,-87.83577,42.030511
,,
324,-87.835766,42.030637
,,
324,-87.835764,42.030675
,,
324,-87.83576,42.03079
,,
324,-87.835759,42.030829
,,
324,-87.835763,42.030947
,,
324,-87.835767,42.031043
,,
324,-87.835751,42.031303
,,
324,-87.835745,42.031422
,,
324,-87.835746,42.031469
,,
324,-87.835749,42.03161
,,
324,-87.835751,42.031658
,,
324,-87.835751,42.031687
,,
324,-87.835751,42.031776
,,
324,-87.835751,42.031806
,,
324,-87.835749,42.03194
,,
324,-87.835749,42.031985
,,
324,-87.835765,42.032174
,,
324,-87.835768,42.032198
,,
324,-87.835758,42.032342
,,
324,-87.83575,42.032477
,,
324,-87.835745,42.032568
,,
324,-87.835748,42.03272
,,
324,-87.83576,42.033164
,,
324,-87.835745,42.033452
,,
324,-87.835737,42.033613
,,
324,-87.835739,42.033696
,,
324,-87.835743,42.033857
,,
324,-87.835752,42.034179
,,
324,-87.835747,42.03434
,,
324,-87.835743,42.034501
,,
324,-87.835738,42.03466
,,
324,-87.835725,42.035138
,,
324,-87.835724,42.035187
,,
324,-87.835731,42.035298
,,
324,-87.835733,42.035334
,,
324,-87.835728,42.035454
,,
324,-87.83571,42.035925
,,
324,-87.835709,42.035962
,,
324,-87.83571,42.036083
,,
324,-87.835711,42.03625
,,
324,-87.835716,42.036752
,,
324,-87.835718,42.03692
,,
324,-87.835719,42.037119
,,
324,-87.83572,42.037139
,,
324,-87.835695,42.037716
,,
324,-87.835687,42.037915
,,
324,-87.835683,42.038018
,,
324,-87.835685,42.038126
,,
324,-87.835702,42.038761
,,
324,-87.835706,42.038901
,,
324,-87.8357,42.038973
,,
324,-87.835684,42.039187
,,
324,-87.835684,42.0392
,,
324,-87.835687,42.039886
,,
324,-87.835688,42.039916
,,
324,-87.835672,42.040114
,,
324,-87.835353,42.040121
,,
324,-87.835233,42.040125
,,
324,-87.834811,42.04013
,,
325,-87.692876,42.048577
,,
325,-87.692297,42.048567
,,
325,-87.691969,42.048562
,,
325,-87.691601,42.048556
,,
325,-87.690499,42.048541
,,
325,-87.690132,42.048536
,,
325,-87.690125,42.048265
,,
325,-87.690125,42.04825
,,
325,-87.69013,42.047962
,,
325,-87.690133,42.047832
,,
325,-87.690142,42.047393
,,
325,-87.690149,42.047108
,,
325,-87.690154,42.046816
,,
325,-87.690163,42.046378
,,
325,-87.690171,42.045943
,,
325,-87.690178,42.045653
,,
325,-87.690183,42.045362
,,
325,-87.690201,42.044493
,,
325,-87.690207,42.044203
,,
325,-87.690212,42.043913
,,
325,-87.69023,42.043043
,,
325,-87.690236,42.042754
,,
325,-87.690241,42.042458
,,
325,-87.690257,42.041572
,,
325,-87.690263,42.041277
,,
325,-87.690629,42.041271
,,
325,-87.691108,42.041264
,,
325,-87.691192,42.041262
,,
325,-87.69173,42.041253
,,
325,-87.692097,42.041247
,,
325,-87.692405,42.041241
,,
325,-87.692874,42.041232
,,
325,-87.693331,42.041224
,,
325,-87.69364,42.041219
,,
325,-87.69382,42.041215
,,
325,-87.694178,42.04121
,,
325,-87.694359,42.041206
,,
325,-87.69445,42.041205
,,
325,-87.69454,42.041204
,,
325,-87.694839,42.041198
,,
325,-87.695257,42.041191
,,
325,-87.695738,42.041182
,,
325,-87.696038,42.041177
,,
325,-87.696348,42.041172
,,
325,-87.697279,42.041156
,,
325,-87.69759,42.041152
,,
325,-87.697902,42.041146
,,
325,-87.698838,42.041127
,,
325,-87.699151,42.041122
,,
325,-87.699518,42.041116
,,
325,-87.700619,42.041098
,,
325,-87.700811,42.041096
,,
325,-87.700987,42.041092
,,
325,-87.70155,42.04108
,,
325,-87.701624,42.041079
,,
325,-87.703242,42.041052
,,
325,-87.703807,42.041043
,,
325,-87.704116,42.041037
,,
325,-87.704575,42.04103
,,
325,-87.705046,42.04102
,,
325,-87.705356,42.041014
,,
325,-87.705666,42.041008
,,
325,-87.706133,42.041001
,,
325,-87.706598,42.040993
,,
325,-87.706909,42.040988
,,
325,-87.707221,42.040982
,,
325,-87.707687,42.040975
,,
325,-87.70816,42.040967
,,
325,-87.708474,42.040962
,,
325,-87.708722,42.040956
,,
325,-87.708735,42.040956
,,
325,-87.709427,42.040948
,,
325,-87.709468,42.040947
,,
325,-87.709539,42.040946
,,
325,-87.709628,42.040945
,,
325,-87.709717,42.040944
,,
325,-87.709706,42.041278
,,
325,-87.709699,42.041558
,,
325,-87.70966,42.043401
,,
325,-87.709647,42.044016
,,
325,-87.709628,42.044853
,,
325,-87.709622,42.045157
,,
325,-87.709609,42.047365
,,
325,-87.709605,42.048203
,,
325,-87.709529,42.048204
,,
325,-87.709401,42.048205
,,
325,-87.709343,42.048205
,,
325,-87.709254,42.048207
,,
325,-87.708596,42.048214
,,
325,-87.708557,42.048214
,,
325,-87.708296,42.048221
,,
325,-87.708075,42.048226
,,
325,-87.707761,42.048235
,,
325,-87.707533,42.048236
,,
325,-87.707412,42.048236
,,
325,-87.707191,42.048238
,,
325,-87.707103,42.048238
,,
325,-87.706842,42.048241
,,
325,-87.706756,42.048242
,,
325,-87.706629,42.048244
,,
325,-87.706252,42.04825
,,
325,-87.706126,42.048253
,,
325,-87.705971,42.048256
,,
325,-87.705942,42.048256
,,
325,-87.70539,42.048265
,,
325,-87.705206,42.048269
,,
325,-87.703647,42.048297
,,
325,-87.702479,42.048319
,,
325,-87.702247,42.048322
,,
325,-87.702044,42.048326
,,
325,-87.701554,42.048334
,,
325,-87.701323,42.048338
,,
325,-87.70109,42.048341
,,
325,-87.700392,42.048353
,,
325,-87.70016,42.048357
,,
325,-87.699926,42.048361
,,
325,-87.699335,42.048372
,,
325,-87.699226,42.04837
,,
325,-87.698993,42.048366
,,
325,-87.698727,42.048361
,,
325,-87.698642,42.04836
,,
325,-87.698318,42.048383
,,
325,-87.698165,42.048395
,,
325,-87.697933,42.048398
,,
325,-87.697668,42.048403
,,
325,-87.697623,42.048403
,,
325,-87.697488,42.048407
,,
325,-87.697444,42.048408
,,
325,-87.697292,42.04841
,,
325,-87.696836,42.048419
,,
325,-87.696685,42.048422
,,
325,-87.696351,42.048428
,,
325,-87.695353,42.048446
,,
325,-87.69502,42.048453
,,
325,-87.694875,42.048456
,,
325,-87.694737,42.048467
,,
325,-87.694672,42.048473
,,
325,-87.694218,42.048542
,,
325,-87.693976,42.048574
,,
325,-87.693894,42.048579
,,
325,-87.693738,42.048591
,,
325,-87.693612,42.048589
,,
325,-87.693283,42.048583
,,
325,-87.692876,42.048577
,,
326,-87.703202,42.0338
,,
326,-87.703839,42.033787
,,
326,-87.704195,42.033781
,,
326,-87.704331,42.033778
,,
326,-87.704739,42.03377
,,
326,-87.704754,42.03377
,,
326,-87.704876,42.033767
,,
326,-87.704973,42.033765
,,
326,-87.705008,42.033764
,,
326,-87.705243,42.03376
,,
326,-87.705405,42.033754
,,
326,-87.705538,42.03375
,,
326,-87.705721,42.033743
,,
326,-87.706273,42.033726
,,
326,-87.706304,42.033726
,,
326,-87.706458,42.033722
,,
326,-87.706585,42.033718
,,
326,-87.70697,42.033706
,,
326,-87.707098,42.033703
,,
326,-87.70741,42.033697
,,
326,-87.708348,42.033681
,,
326,-87.708472,42.033679
,,
326,-87.708661,42.033676
,,
326,-87.708827,42.033673
,,
326,-87.708909,42.033674
,,
326,-87.709485,42.033687
,,
326,-87.709573,42.033689
,,
326,-87.709655,42.033687
,,
326,-87.709714,42.033687
,,
326,-87.709841,42.033686
,,
326,-87.709904,42.033685
,,
326,-87.709902,42.033752
,,
326,-87.709897,42.034014
,,
326,-87.709879,42.035002
,,
326,-87.709873,42.035332
,,
326,-87.709865,42.035702
,,
326,-87.709845,42.036814
,,
326,-87.709838,42.037185
,,
326,-87.709832,42.03751
,,
326,-87.70983,42.037554
,,
326,-87.709793,42.038661
,,
326,-87.709781,42.03903
,,
326,-87.709767,42.039412
,,
326,-87.709729,42.040561
,,
326,-87.709717,42.040944
,,
326,-87.709628,42.040945
,,
326,-87.709539,42.040946
,,
326,-87.709468,42.040947
,,
326,-87.709427,42.040948
,,
326,-87.708735,42.040956
,,
326,-87.708722,42.040956
,,
326,-87.708474,42.040962
,,
326,-87.70816,42.040967
,,
